TRACTCE10,BLOCKCE10,GEOID10,CTBLOCK,PLACE,CITY,TotalPop,Hispanic,White,Black,AmerIndian,Asian,Hawaii_Pac,Other,TwoPlus,TotUnits,OccUnits,VacUnits,ORIG_FID,POINT_X,POINT_Y
7800,3005,6.07E+13,78003005,66000,14,73,16,31,5,0,3,2,0,16,23,21,2,1016,-117.2257534,32.79904709
7800,3009,6.07E+13,78003009,66000,14,89,13,72,2,0,2,0,0,0,58,52,6,1017,-117.2299547,32.79932362
7800,3002,6.07E+13,78003002,66000,14,91,28,54,4,0,1,0,2,2,55,47,8,1018,-117.2302715,32.80034454
7600,3034,6.07E+13,76003034,66000,14,3,1,1,0,0,1,0,0,0,3,2,1,1020,-117.253147,32.77955973
21500,2001,6.07E+13,215002001,66000,14,53,3,38,0,0,12,0,0,0,14,14,0,1022,-117.2013132,32.95452436
7600,1115,6.07E+13,76001115,66000,14,6,0,6,0,0,0,0,0,0,5,4,1,1023,-117.2171395,32.7935935
7600,1114,6.07E+13,76001114,66000,14,22,3,19,0,0,0,0,0,0,9,8,1,1024,-117.2174776,32.79339195
7600,6028,6.07E+13,76006028,66000,14,16,0,14,0,0,2,0,0,0,19,10,9,1026,-117.2513411,32.78238208
7600,6058,6.07E+13,76006058,66000,14,21,2,19,0,0,0,0,0,0,10,9,1,1027,-117.2528704,32.7826336
8200,2003,6.07E+13,82002003,66000,14,181,8,160,1,0,6,0,0,6,197,117,80,1028,-117.2806088,32.84078121
8006,2010,6.07E+13,80062010,66000,14,17,2,14,0,1,0,0,0,0,9,8,1,1029,-117.2607347,32.81056042
8006,4003,6.07E+13,80064003,66000,14,123,5,112,0,0,2,0,0,4,69,63,6,1030,-117.2577619,32.81024604
7600,6040,6.07E+13,76006040,66000,14,6,2,4,0,0,0,0,0,0,6,2,4,1031,-117.2538269,32.78513839
7600,6021,6.07E+13,76006021,66000,14,2,0,1,0,0,0,0,0,1,7,1,6,1032,-117.2539586,32.78582201
7600,6016,6.07E+13,76006016,66000,14,13,3,9,1,0,0,0,0,0,8,6,2,1033,-117.2530408,32.78619289
9804,3007,6.07E+13,98043007,66000,14,30,0,28,0,0,1,0,0,1,12,12,0,1034,-117.0147797,32.81043153
9802,4022,6.07E+13,98024022,66000,14,48,8,28,5,0,7,0,0,0,17,17,0,1035,-117.0159476,32.79252047
9802,4021,6.07E+13,98024021,66000,14,66,13,44,0,0,7,0,2,0,21,21,0,1036,-117.0152044,32.79267493
9802,4006,6.07E+13,98024006,66000,14,71,7,58,0,1,3,0,0,2,29,27,2,1037,-117.0140496,32.79613284
9802,4004,6.07E+13,98024004,66000,14,54,8,39,1,0,3,0,0,3,18,18,0,1038,-117.0118486,32.79453095
9802,4003,6.07E+13,98024003,66000,14,123,22,89,1,0,9,0,0,2,45,44,1,1039,-117.0111156,32.79374536
9802,4002,6.07E+13,98024002,66000,14,40,4,29,2,0,1,0,3,1,16,16,0,1040,-117.0104527,32.79533111
9801,3011,6.07E+13,98013011,66000,14,96,7,62,0,3,17,0,0,7,35,33,2,1041,-117.0296514,32.79644535
8200,1014,6.07E+13,82001014,66000,14,37,2,34,0,0,0,0,0,1,36,27,9,1042,-117.2792296,32.83932592
8200,1000,6.07E+13,82001000,66000,14,12,2,10,0,0,0,0,0,0,14,10,4,1043,-117.2746337,32.8461158
8200,3041,6.07E+13,82003041,66000,14,89,20,56,0,0,12,0,0,1,57,52,5,1044,-117.2713536,32.84158251
8200,3019,6.07E+13,82003019,66000,14,4,2,2,0,0,0,0,0,0,5,3,2,1045,-117.2722323,32.84468989
8200,3030,6.07E+13,82003030,66000,14,24,0,21,0,0,3,0,0,0,13,12,1,1046,-117.2703195,32.84403872
8200,3003,6.07E+13,82003003,66000,14,15,0,15,0,0,0,0,0,0,9,8,1,1047,-117.2668729,32.84572138
8200,3010,6.07E+13,82003010,66000,14,21,3,15,0,0,2,0,0,1,22,19,3,1048,-117.2717226,32.84877693
8101,3014,6.07E+13,81013014,66000,14,16,1,15,0,0,0,0,0,0,14,10,4,1050,-117.2809039,32.83300437
8101,3011,6.07E+13,81013011,66000,14,28,4,24,0,0,0,0,0,0,17,13,4,1051,-117.2787127,32.83429281
8101,3000,6.07E+13,81013000,66000,14,77,4,69,1,0,3,0,0,0,74,71,3,1052,-117.2788453,32.83819543
8101,4012,6.07E+13,81014012,66000,14,12,3,9,0,0,0,0,0,0,10,5,5,1053,-117.2794976,32.8273671
8101,4001,6.07E+13,81014001,66000,14,25,1,24,0,0,0,0,0,0,14,14,0,1054,-117.2802913,32.83049833
7910,1033,6.07E+13,79101033,66000,14,28,6,22,0,0,0,0,0,0,10,9,1,1055,-117.249508,32.7930324
7910,2024,6.07E+13,79102024,66000,14,68,13,49,0,0,3,0,0,3,37,36,1,1056,-117.2479699,32.79437046
7910,2023,6.07E+13,79102023,66000,14,76,13,62,0,0,0,0,0,1,51,50,1,1057,-117.2461542,32.79476771
7910,2013,6.07E+13,79102013,66000,14,55,13,40,0,0,1,0,1,0,25,22,3,1058,-117.2504059,32.79590994
7910,2006,6.07E+13,79102006,66000,14,33,6,23,0,0,4,0,0,0,24,23,1,1059,-117.2525371,32.7964705
7910,2008,6.07E+13,79102008,66000,14,82,10,65,3,0,3,0,0,1,51,48,3,1060,-117.2488819,32.7972729
7905,2028,6.07E+13,79052028,66000,14,57,7,48,0,0,0,0,1,1,46,43,3,1061,-117.2531059,32.79833146
7905,2021,6.07E+13,79052021,66000,14,59,5,49,0,0,4,0,0,1,29,29,0,1062,-117.2512775,32.79873529
7905,2023,6.07E+13,79052023,66000,14,66,7,57,0,0,0,0,0,2,36,36,0,1063,-117.2476313,32.79953401
7905,1019,6.07E+13,79051019,66000,14,72,11,56,0,0,1,0,0,4,52,48,4,1064,-117.255503,32.79979197
7800,3015,6.07E+13,78003015,66000,14,61,7,45,2,0,4,0,0,3,36,30,6,1065,-117.2293775,32.79746266
7800,3013,6.07E+13,78003013,66000,14,67,9,47,5,0,0,2,2,2,20,20,0,1066,-117.227435,32.79828511
7701,1000,6.07E+13,77011000,66000,14,282,34,222,1,0,14,0,2,9,134,122,12,1067,-117.241871,32.79195103
7702,1004,6.07E+13,77021004,66000,14,59,2,56,0,0,1,0,0,0,23,22,1,1068,-117.2361837,32.78587549
7702,2024,6.07E+13,77022024,66000,14,117,15,85,4,0,5,2,0,6,79,76,3,1070,-117.2357303,32.79009477
7702,2005,6.07E+13,77022005,66000,14,37,3,30,0,0,4,0,0,0,20,20,0,1071,-117.2368118,32.79360292
7702,2003,6.07E+13,77022003,66000,14,10,2,8,0,0,0,0,0,0,5,5,0,1072,-117.2360149,32.79415426
7600,5035,6.07E+13,76005035,66000,14,19,0,19,0,0,0,0,0,0,13,12,1,1074,-117.2516741,32.76466925
7600,5015,6.07E+13,76005015,66000,14,22,3,19,0,0,0,0,0,0,15,13,2,1075,-117.2507308,32.76628075
7600,5010,6.07E+13,76005010,66000,14,20,3,16,0,0,0,0,0,1,11,9,2,1076,-117.2505899,32.76679744
7600,5001,6.07E+13,76005001,66000,14,63,7,53,0,0,1,0,0,2,48,37,11,1077,-117.2504183,32.76746597
7600,5000,6.07E+13,76005000,66000,14,22,1,18,1,0,0,1,0,1,23,16,7,1078,-117.2496369,32.76752007
7600,2019,6.07E+13,76002019,66000,14,14,0,11,0,1,2,0,0,0,14,7,7,1079,-117.2527999,32.77280241
7600,2004,6.07E+13,76002004,66000,14,6,0,6,0,0,0,0,0,0,9,3,6,1080,-117.2505795,32.77445154
13313,1010,6.07E+13,133131010,13392,2,40,15,8,10,0,2,0,0,5,15,15,0,1081,-116.975981,32.62840522
13419,1050,6.07E+13,134191050,13392,2,55,37,8,0,0,8,0,0,2,15,14,1,1082,-116.9424204,32.65189722
13419,1004,6.07E+13,134191004,13392,2,82,39,24,1,0,15,0,0,3,21,21,0,1083,-116.9431827,32.65735468
13419,1036,6.07E+13,134191036,13392,2,53,23,9,9,0,12,0,0,0,15,12,3,1084,-116.9456732,32.64847609
13419,1052,6.07E+13,134191052,13392,2,72,32,14,0,0,23,0,0,3,16,16,0,1085,-116.9521669,32.65335591
13419,1008,6.07E+13,134191008,13392,2,36,7,14,0,0,15,0,0,0,11,11,0,1086,-116.9534399,32.65682068
13410,1095,6.07E+13,134101095,13392,2,93,43,19,2,1,17,0,0,11,36,33,3,1087,-116.9741826,32.66762232
13310,2066,6.07E+13,133102066,13392,2,80,37,14,4,0,21,0,0,4,26,24,2,1093,-116.996099,32.62168314
10200,5005,6.07E+13,102005005,36294,8,25,1,15,6,0,0,0,0,3,14,13,1,1098,-117.131479,32.58281723
4400,2011,6.07E+13,44002011,66000,14,117,85,20,6,0,1,0,0,5,43,39,4,1099,-117.1282069,32.72729184
10200,2017,6.07E+13,102002017,36294,8,23,6,16,0,0,1,0,0,0,10,10,0,1100,-117.1213611,32.57194354
4300,1010,6.07E+13,43001010,66000,14,30,4,20,0,0,2,0,0,4,15,15,0,1102,-117.131433,32.73903895
10200,5003,6.07E+13,102005003,36294,8,15,0,12,0,0,3,0,0,0,8,7,1,1103,-117.1324402,32.58356347
10501,1008,6.07E+13,105011008,36294,8,95,11,79,2,0,1,0,0,2,36,36,0,1104,-117.1297306,32.58569034
10501,1016,6.07E+13,105011016,36294,8,23,2,18,2,0,0,0,0,1,11,11,0,1105,-117.1314662,32.58501201
10501,1017,6.07E+13,105011017,36294,8,66,14,46,1,5,0,0,0,0,36,31,5,1106,-117.1319324,32.58474341
1600,1001,6.07E+13,16001001,66000,14,138,104,25,7,0,0,2,0,0,42,42,0,1107,-117.116578,32.7542553
1700,2011,6.07E+13,17002011,66000,14,78,27,35,10,1,3,0,0,2,53,51,2,1108,-117.1197871,32.75621961
1600,2001,6.07E+13,16002001,66000,14,129,41,42,33,0,8,0,2,3,71,69,2,1109,-117.1198065,32.75427686
2201,2011,6.07E+13,22012011,66000,14,171,132,12,23,0,0,0,0,4,65,57,8,1110,-117.1152537,32.75063791
2401,2013,6.07E+13,24012013,66000,14,78,29,18,4,1,24,0,0,2,26,26,0,1111,-117.1140861,32.74504988
10502,4017,6.07E+13,105024017,36294,8,57,20,21,5,1,10,0,0,0,16,16,0,1112,-117.1176687,32.58789432
21900,2065,6.07E+13,219002065,50398,11,6,6,0,0,0,0,0,0,0,2,2,0,1113,-117.1080605,32.67215155
17032,1016,6.07E+13,170321016,99999,19,309,43,160,3,4,77,0,2,20,148,137,11,1114,-117.116013,33.02085618
3601,1017,6.07E+13,36011017,66000,14,73,61,0,9,0,0,0,0,3,12,11,1,1115,-117.1184963,32.69284624
1800,3010,6.07E+13,18003010,66000,14,120,48,45,17,1,3,0,0,6,59,59,0,1117,-117.1220333,32.76194117
1600,1014,6.07E+13,16001014,66000,14,181,135,13,22,0,10,0,0,1,45,43,2,1118,-117.116488,32.75064942
2201,1010,6.07E+13,22011010,66000,14,236,149,11,27,0,46,2,0,1,81,80,1,1119,-117.1127604,32.75239473
10502,1014,6.07E+13,105021014,36294,8,36,24,8,2,0,1,0,0,1,14,13,1,1120,-117.1078182,32.58467452
10502,1017,6.07E+13,105021017,36294,8,89,61,22,1,0,0,1,0,4,29,29,0,1121,-117.1090466,32.5862675
3501,2015,6.07E+13,35012015,66000,14,17,11,1,5,0,0,0,0,0,5,5,0,1122,-117.1175312,32.70213726
10402,1032,6.07E+13,104021032,36294,8,51,31,19,0,0,0,1,0,0,15,14,1,1123,-117.1086881,32.57537687
10401,1011,6.07E+13,104011011,36294,8,59,31,15,0,4,7,1,0,1,19,18,1,1124,-117.1078281,32.5798895
2501,3004,6.07E+13,25013004,66000,14,190,151,12,11,0,14,0,0,2,63,59,4,1125,-117.1042295,32.74309636
17046,1008,6.07E+13,170461008,66000,14,316,18,146,3,0,136,0,0,13,125,121,4,1127,-117.107097,32.91924681
13905,1028,6.07E+13,139051028,40326,19,189,21,86,42,0,31,1,0,8,43,42,1,1128,-116.9816762,32.72015225
17030,1160,6.07E+13,170301160,99999,19,116,11,94,0,0,8,0,0,3,44,38,6,1131,-117.1553994,33.0315266
17030,1168,6.07E+13,170301168,99999,19,6,3,2,0,0,1,0,0,0,7,2,5,1132,-117.1510294,33.03563776
17030,1163,6.07E+13,170301163,99999,19,8,0,4,0,0,4,0,0,0,2,2,0,1133,-117.1513407,33.0268427
10501,1000,6.07E+13,105011000,36294,8,152,52,79,1,1,9,0,0,10,50,49,1,1136,-117.1245425,32.5871048
16701,1046,6.07E+13,167011046,7624,19,122,5,114,0,1,0,0,0,2,79,70,9,1139,-116.9423167,32.82316838
9306,4012,6.07E+13,93064012,66000,14,27,1,21,2,0,2,0,0,1,9,9,0,1140,-117.1203499,32.80219463
21204,1046,6.07E+13,212041046,99999,19,1,0,1,0,0,0,0,0,0,1,1,0,1141,-116.7775855,32.80199033
21204,2035,6.07E+13,212042035,1192,19,135,4,128,0,1,2,0,0,0,43,41,2,1142,-116.7641322,32.80788343
21206,1022,6.07E+13,212061022,1192,19,13,0,13,0,0,0,0,0,0,6,6,0,1144,-116.7646025,32.86375704
21206,1056,6.07E+13,212061056,1192,19,190,40,124,0,17,1,0,1,7,72,67,5,1145,-116.7226419,32.83784972
21206,1025,6.07E+13,212061025,1192,19,14,0,14,0,0,0,0,0,0,6,6,0,1146,-116.7467561,32.85378577
21204,1009,6.07E+13,212041009,1192,19,26,0,25,0,0,0,0,0,1,11,10,1,1150,-116.7867478,32.80985296
21204,1016,6.07E+13,212041016,1192,19,25,8,16,1,0,0,0,0,0,8,8,0,1151,-116.8008928,32.80890805
21204,1011,6.07E+13,212041011,1192,19,24,0,24,0,0,0,0,0,0,7,7,0,1152,-116.7990398,32.81184602
21000,4048,6.07E+13,210004048,7596,19,101,80,20,0,0,1,0,0,0,35,30,5,1155,-116.3680824,33.23611942
21000,3017,6.07E+13,210003017,7596,19,18,4,14,0,0,0,0,0,0,13,10,3,1156,-116.3785949,33.24190453
21000,3024,6.07E+13,210003024,7596,19,22,16,5,0,0,0,0,0,1,17,10,7,1157,-116.3754554,33.24669292
18903,2000,6.07E+13,189032000,23462,19,172,75,89,1,1,3,0,1,2,53,52,1,1169,-117.2295448,33.3894456
19001,1030,6.07E+13,190011030,99999,19,11,11,0,0,0,0,0,0,0,3,3,0,1170,-117.2720223,33.45412182
18903,1012,6.07E+13,189031012,23462,19,75,37,32,0,0,1,0,0,5,23,23,0,1171,-117.2440881,33.39021247
18802,4029,6.07E+13,188024029,99999,19,44,1,41,0,0,0,0,0,2,25,21,4,1178,-117.17614,33.35988918
18802,4038,6.07E+13,188024038,99999,19,20,0,20,0,0,0,0,0,0,10,9,1,1179,-117.1735995,33.36606792
18802,4017,6.07E+13,188024017,99999,19,10,4,6,0,0,0,0,0,0,4,4,0,1181,-117.1760838,33.36879631
19001,1050,6.07E+13,190011050,99999,19,33,4,29,0,0,0,0,0,0,16,14,2,1182,-117.2753817,33.43630566
21303,1052,6.07E+13,213031052,99999,19,296,75,205,4,1,1,0,0,10,99,95,4,1183,-116.8591374,32.73432715
21302,2140,6.07E+13,213022140,99999,19,1,1,0,0,0,0,0,0,0,1,1,0,1186,-116.7667532,32.68724183
21303,2126,6.07E+13,213032126,13392,2,44,28,13,0,0,3,0,0,0,13,12,1,1190,-116.9562805,32.66236865
21304,2007,6.07E+13,213042007,37120,19,269,85,168,1,4,2,0,4,5,80,74,6,1191,-116.8756193,32.71106939
21303,2063,6.07E+13,213032063,37120,19,4,0,4,0,0,0,0,0,0,1,1,0,1194,-116.9188312,32.71775812
21202,2006,6.07E+13,212022006,99999,19,220,53,160,0,3,0,0,0,4,100,86,14,1199,-116.5795568,32.83697891
21202,2057,6.07E+13,212022057,99999,19,11,0,10,0,0,1,0,0,0,7,5,2,1201,-116.6864902,32.76634413
21202,1095,6.07E+13,212021095,99999,19,2,0,2,0,0,0,0,0,0,1,1,0,1202,-116.6882377,32.85920335
20902,1284,6.07E+13,209021284,49810,19,1,0,1,0,0,0,0,0,0,2,1,1,1204,-116.4180836,32.86711671
20902,2015,6.07E+13,209022015,57260,19,2,0,1,0,0,1,0,0,0,1,1,0,1209,-116.5254935,32.84835316
20902,2056,6.07E+13,209022056,57260,19,9,0,9,0,0,0,0,0,0,3,3,0,1210,-116.5197747,32.82243868
20902,2045,6.07E+13,209022045,57260,19,24,3,21,0,0,0,0,0,0,17,12,5,1212,-116.5255729,32.82187256
20902,2012,6.07E+13,209022012,57260,19,38,2,34,0,0,0,0,0,2,12,12,0,1213,-116.5178055,32.82660587
20902,2006,6.07E+13,209022006,57260,19,23,1,22,0,0,0,0,0,0,10,10,0,1214,-116.5164567,32.82648094
20902,2021,6.07E+13,209022021,57260,19,25,6,17,2,0,0,0,0,0,12,10,2,1215,-116.5269123,32.82797648
21100,2275,6.07E+13,211002275,99999,19,5,3,2,0,0,0,0,0,0,3,2,1,1218,-116.3182636,32.67597549
21100,2294,6.07E+13,211002294,99999,19,5,0,5,0,0,0,0,0,0,1,1,0,1220,-116.3267313,32.68287582
21100,2349,6.07E+13,211002349,99999,19,1,0,0,0,1,0,0,0,0,1,1,0,1221,-116.3564241,32.67327866
21100,2176,6.07E+13,211002176,99999,19,13,0,3,0,5,0,0,0,5,6,6,0,1222,-116.358078,32.7557421
21100,2178,6.07E+13,211002178,99999,19,15,0,3,0,12,0,0,0,0,8,6,2,1223,-116.3552037,32.73754356
20309,1016,6.07E+13,203091016,99999,19,9,3,6,0,0,0,0,0,0,3,3,0,1226,-117.1106508,33.13375291
22100,1008,6.07E+13,221001008,11194,1,146,29,92,2,0,17,0,0,6,47,44,3,1227,-117.3020339,33.14187785
20207,1000,6.07E+13,202071000,22804,7,1609,1204,303,27,0,44,6,0,25,458,425,33,1228,-117.0525716,33.13082161
20211,3007,6.07E+13,202113007,22804,7,63,27,25,0,6,3,0,0,2,17,16,1,1229,-117.0573432,33.12728634
20207,1001,6.07E+13,202071001,22804,7,683,492,139,16,0,18,0,1,17,230,210,20,1230,-117.052096,33.13219745
20403,1019,6.07E+13,204031019,22804,7,30,17,8,0,0,5,0,0,0,7,7,0,1231,-117.0769329,33.10351639
20307,1018,6.07E+13,203071018,22804,7,434,97,298,12,1,16,0,0,10,153,148,5,1232,-117.116392,33.09245701
20307,4009,6.07E+13,203074009,22804,7,89,27,55,1,0,4,0,0,2,32,30,2,1233,-117.1073927,33.10140249
20307,4000,6.07E+13,203074000,22804,7,529,117,312,19,4,49,6,1,21,198,187,11,1234,-117.1072574,33.10625723
20307,3015,6.07E+13,203073015,22804,7,200,71,71,8,0,44,0,0,6,78,74,4,1235,-117.1060316,33.10977023
20307,3010,6.07E+13,203073010,22804,7,294,52,217,4,1,18,0,0,2,211,205,6,1236,-117.1063361,33.11167528
17041,1003,6.07E+13,170411003,58520,13,720,82,567,0,1,43,2,0,25,270,267,3,1238,-117.0465197,32.96879358
17040,3004,6.07E+13,170403004,58520,13,91,21,46,2,0,14,1,0,7,30,30,0,1239,-117.0551461,32.95801569
17040,3000,6.07E+13,170403000,58520,13,66,3,47,4,0,12,0,0,0,20,19,1,1240,-117.0536425,32.96308671
17040,2001,6.07E+13,170402001,58520,13,346,13,285,3,1,38,2,0,4,118,117,1,1241,-117.0518897,32.97109338
17040,1011,6.07E+13,170401011,58520,13,194,44,108,11,1,20,0,2,8,63,63,0,1242,-117.0603861,32.95992392
17040,1012,6.07E+13,170401012,58520,13,145,69,56,5,0,12,0,0,3,34,34,0,1243,-117.0614129,32.96128617
17040,1006,6.07E+13,170401006,58520,13,124,36,70,0,0,12,0,2,4,38,37,1,1244,-117.0614025,32.96806873
17040,1004,6.07E+13,170401004,58520,13,97,14,70,0,0,9,0,0,4,32,30,2,1245,-117.0604233,32.97196795
17039,3003,6.07E+13,170393003,66000,14,1020,109,585,18,1,260,3,2,42,445,419,26,1246,-117.0877746,32.95323547
16613,2015,6.07E+13,166132015,70224,16,27,0,24,1,0,1,0,0,1,12,12,0,1250,-117.0081797,32.84467383
16613,2008,6.07E+13,166132008,70224,16,62,22,40,0,0,0,0,0,0,27,26,1,1251,-117.0105638,32.8483671
16612,3012,6.07E+13,166123012,70224,16,164,29,118,0,0,6,0,0,11,82,79,3,1252,-116.9993977,32.85520355
16610,1005,6.07E+13,166101005,70224,16,230,42,168,2,6,5,0,0,7,105,98,7,1254,-116.9727707,32.85669415
16610,2006,6.07E+13,166102006,70224,16,95,3,90,0,0,0,0,0,2,35,33,2,1255,-116.9811497,32.85978508
16607,2005,6.07E+13,166072005,70224,16,120,13,87,4,0,11,5,0,0,35,33,2,1256,-116.9698851,32.86070524
8330,2001,6.07E+13,83302001,66000,14,474,34,150,1,1,278,0,2,8,223,202,21,1257,-117.2278372,32.95479963
8329,3003,6.07E+13,83293003,66000,14,77,4,63,0,0,8,0,0,2,33,33,0,1258,-117.2317404,32.94171619
8329,2001,6.07E+13,83292001,66000,14,44,3,32,0,0,9,0,0,0,25,23,2,1259,-117.2347451,32.9411085
8328,1026,6.07E+13,83281026,66000,14,593,27,391,0,1,154,1,0,19,173,172,1,1260,-117.2149146,32.9575591
7600,7030,6.07E+13,76007030,66000,14,11,1,10,0,0,0,0,0,0,12,6,6,1265,-117.2532259,32.78697489
7600,7007,6.07E+13,76007007,66000,14,3,0,3,0,0,0,0,0,0,3,2,1,1266,-117.2527502,32.78758699
7600,7038,6.07E+13,76007038,66000,14,3,0,2,0,0,0,0,0,1,7,1,6,1267,-117.2542205,32.78722072
7600,7036,6.07E+13,76007036,66000,14,18,1,16,0,0,0,1,0,0,12,9,3,1268,-117.2537876,32.78754423
7600,7010,6.07E+13,76007010,66000,14,11,0,11,0,0,0,0,0,0,14,8,6,1269,-117.2537904,32.78860856
7502,2003,6.07E+13,75022003,66000,14,68,10,52,0,0,1,0,0,5,33,32,1,1270,-117.251303,32.75120046
7501,5000,6.07E+13,75015000,66000,14,136,5,120,1,2,1,2,0,5,85,79,6,1271,-117.2499653,32.75268078
7501,4011,6.07E+13,75014011,66000,14,69,7,57,1,0,2,0,1,1,47,47,0,1272,-117.2478777,32.75209731
7501,3009,6.07E+13,75013009,66000,14,25,3,21,0,0,0,0,1,0,14,14,0,1273,-117.2438686,32.7505825
7501,1012,6.07E+13,75011012,66000,14,28,5,20,1,0,1,0,0,1,21,20,1,1274,-117.2421515,32.74952772
7600,6033,6.07E+13,76006033,66000,14,36,9,19,0,2,0,0,0,6,25,19,6,1276,-117.2521404,32.78356563
7600,6043,6.07E+13,76006043,66000,14,24,4,18,0,0,0,0,0,2,16,13,3,1277,-117.2531823,32.78448853
7600,6036,6.07E+13,76006036,66000,14,20,1,18,0,0,0,0,0,1,16,11,5,1278,-117.252441,32.78458358
7501,1000,6.07E+13,75011000,66000,14,280,29,235,1,1,3,0,0,11,154,140,14,1279,-117.2389134,32.75194491
7400,3006,6.07E+13,74003006,66000,14,51,9,38,1,0,1,0,0,2,25,23,2,1280,-117.237563,32.7472335
7400,3001,6.07E+13,74003001,66000,14,87,9,76,1,1,0,0,0,0,45,43,2,1281,-117.2364996,32.74860083
7400,2002,6.07E+13,74002002,66000,14,121,15,96,0,0,4,2,0,4,69,63,6,1282,-117.2340518,32.75071503
1900,3013,6.07E+13,19003013,66000,14,32,1,26,2,0,1,0,0,2,14,14,0,1283,-117.1242047,32.76659796
17015,4005,6.07E+13,170154005,66000,14,73,4,54,0,0,14,0,0,1,28,28,0,1284,-117.0746099,33.02903906
17015,3012,6.07E+13,170153012,66000,14,44,6,33,0,1,3,0,0,1,20,18,2,1285,-117.0707451,33.02314684
8101,1006,6.07E+13,81011006,66000,14,52,1,45,0,1,3,0,0,2,28,26,2,1286,-117.2764811,32.83555367
8101,1005,6.07E+13,81011005,66000,14,50,2,46,0,0,1,0,0,1,26,24,2,1287,-117.2766499,32.83602495
8101,1004,6.07E+13,81011004,66000,14,54,6,44,0,0,0,0,0,4,32,28,4,1288,-117.276806,32.83650594
17200,4035,6.07E+13,172004035,18506,4,38,0,36,0,0,2,0,0,0,20,18,2,1290,-117.2573402,32.95357045
17200,4033,6.07E+13,172004033,18506,4,34,0,34,0,0,0,0,0,0,17,16,1,1291,-117.2592031,32.9540255
17200,4022,6.07E+13,172004022,18506,4,14,0,9,0,0,0,0,3,2,4,4,0,1292,-117.261171,32.95705191
17200,4008,6.07E+13,172004008,18506,4,62,2,57,0,0,2,0,0,1,30,30,0,1293,-117.2594191,32.95759755
17200,2032,6.07E+13,172002032,18506,4,21,0,21,0,0,0,0,0,0,10,9,1,1294,-117.2629248,32.96620346
17200,2012,6.07E+13,172002012,18506,4,310,14,281,0,0,8,0,1,6,206,168,38,1295,-117.2667528,32.96968324
17200,2013,6.07E+13,172002013,18506,4,14,0,14,0,0,0,0,0,0,4,4,0,1296,-117.2679306,32.97070876
9706,3002,6.07E+13,97063002,66000,14,546,88,388,8,8,30,9,0,15,358,327,31,1300,-117.0474509,32.80204243
9706,3010,6.07E+13,97063010,66000,14,21,1,20,0,0,0,0,0,0,10,9,1,1301,-117.0450871,32.79765208
9706,3009,6.07E+13,97063009,66000,14,53,3,44,0,0,3,0,0,3,17,17,0,1302,-117.0450017,32.79600661
9706,3004,6.07E+13,97063004,66000,14,85,4,67,1,0,10,0,0,3,24,24,0,1303,-117.0448931,32.80004443
7600,3087,6.07E+13,76003087,66000,14,5,0,5,0,0,0,0,0,0,5,2,3,1304,-117.2512161,32.77545873
7600,3024,6.07E+13,76003024,66000,14,2,0,2,0,0,0,0,0,0,7,1,6,1305,-117.2529957,32.77645988
7600,3082,6.07E+13,76003082,66000,14,10,0,10,0,0,0,0,0,0,7,6,1,1306,-117.2526738,32.77698756
7600,3081,6.07E+13,76003081,66000,14,10,1,8,0,0,1,0,0,0,9,6,3,1307,-117.2522874,32.77739239
7502,1023,6.07E+13,75021023,66000,14,48,9,38,1,0,0,0,0,0,22,20,2,1308,-117.2448101,32.74334294
7502,3005,6.07E+13,75023005,66000,14,105,9,83,7,0,3,0,1,2,77,72,5,1309,-117.2492742,32.74738688
7400,3005,6.07E+13,74003005,66000,14,90,17,66,4,0,0,0,1,2,45,42,3,1310,-117.2391486,32.74689247
13310,2076,6.07E+13,133102076,13392,2,167,77,10,4,0,67,3,0,6,37,36,1,1311,-117.0049165,32.61762854
17702,2003,6.07E+13,177022003,22678,6,72,2,67,0,0,0,0,0,3,39,37,2,1315,-117.3027113,33.0622474
17701,3002,6.07E+13,177013002,22678,6,99,39,56,0,0,0,0,1,3,38,37,1,1316,-117.304254,33.07719352
17701,1015,6.07E+13,177011015,22678,6,16,0,15,1,0,0,0,0,0,6,6,0,1317,-117.2995792,33.07482177
17604,3003,6.07E+13,176043003,22678,6,65,24,39,0,0,1,0,1,0,24,24,0,1318,-117.2746564,33.04995671
17702,2007,6.07E+13,177022007,22678,6,16,0,16,0,0,0,0,0,0,8,6,2,1319,-117.3019407,33.05751396
17701,2009,6.07E+13,177012009,22678,6,105,13,86,0,0,6,0,0,0,51,50,1,1320,-117.308064,33.07537557
17604,1003,6.07E+13,176041003,22678,6,171,22,143,1,0,5,0,0,0,61,60,1,1322,-117.2821976,33.05986015
13410,1090,6.07E+13,134101090,13392,2,108,44,19,5,0,34,0,1,5,28,27,1,1326,-116.9736209,32.66535994
13313,1032,6.07E+13,133131032,13392,2,107,52,13,7,0,29,0,0,6,39,34,5,1327,-116.9732497,32.62669427
9603,1000,6.07E+13,96031000,66000,14,1336,307,638,155,5,156,11,6,58,825,777,48,1330,-117.1111578,32.78728285
17110,2088,6.07E+13,171102088,99999,19,5,0,5,0,0,0,0,0,0,2,2,0,1331,-117.1886022,33.06759514
17110,2062,6.07E+13,171102062,99999,19,49,5,44,0,0,0,0,0,0,13,13,0,1332,-117.1856051,33.09028494
17029,1026,6.07E+13,170291026,66000,14,2,0,2,0,0,0,0,0,0,1,1,0,1333,-117.1676929,32.99833032
